quote,image,industry,profile link
We reach more children than Coca-Cola and PepsiCo can ever hope to.,https://thumbor.forbes.com/thumbor/200x200/smart/filters:format(jpeg)/https%3A%2F%2Fspecials-images.forbesimg.com%2Fimageserve%2F5e76844210380d0006fbb391%2F416x416.jpg%3Fbackground%3D000000%26cropX1%3D807%26cropX2%3D2216%26cropY1%3D4%26cropY2%3D1412,"Son of a horse breeder, Cyrus Poonawalla founded Serum Institute of India in 1966 and built it into the world's largest vaccine maker (by doses).",https://www.forbes.com/profile/cyrus-poonawalla/?list=billionaires
,https://thumbor.forbes.com/thumbor/200x200/smart/filters:format(jpeg)/https%3A%2F%2Fspecials-images.forbesimg.com%2Fimageserve%2F5dc05174b4d505000678d99e%2F416x416.jpg%3Fbackground%3D000000%26cropX1%3D879%26cropX2%3D2088%26cropY1%3D805%26cropY2%3D2013,"Wang Wei chairs S. F. Holding, a package delivery service known as the ""FedEx of China""; it's also called SF Express.",https://www.forbes.com/profile/wang-wei/?list=billionaires
,https://thumbor.forbes.com/thumbor/200x200/smart/filters:format(jpeg)/https%3A%2F%2Fspecials-images.forbesimg.com%2Fimageserve%2Fa3722ff48b63420aa857d7c876d5c521%2F416x416.jpg%3Fbackground%3D000000%26cropX1%3D18%26cropX2%3D744%26cropY1%3D34%26cropY2%3D761,"Qin Yinglin, chairman of China's Muyuan Foodstuff, made his fortune as the country's largest pig breeder in the world's biggest pork market.",https://www.forbes.com/profile/qin-yinglin/?list=billionaires
My goal is to have impact.,https://thumbor.forbes.com/thumbor/200x200/smart/filters:format(jpeg)/https%3A%2F%2Fspecials-images.forbesimg.com%2Fimageserve%2F615b149110bfa4447ff49baa%2F416x416.jpg%3Fbackground%3D000000%26cropX1%3D41%26cropX2%3D2398%26cropY1%3D333%26cropY2%3D2691,"Sam Bankman-Fried is one of the richest people in crypto, thanks to his FTX exchange and Alameda Research trading firm.",https://www.forbes.com/profile/sam-bankman-fried/?list=billionaires
,https://thumbor.forbes.com/thumbor/200x200/smart/filters:format(jpeg)/https%3A%2F%2Fspecials-images.forbesimg.com%2Fimageserve%2F5eaa4141ed706b0007e62bd7%2F416x416.jpg%3Fbackground%3D000000%26cropX1%3D1310%26cropX2%3D2754%26cropY1%3D224%26cropY2%3D1667,"Takemitsu Takizaki is the founder of Keyence, a supplier of sensors and electronic components for factory automation systems.",https://www.forbes.com/profile/takemitsu-takizaki/?list=billionaires
,https://thumbor.forbes.com/thumbor/200x200/smart/filters:format(jpeg)/https%3A%2F%2Fspecials-images.forbesimg.com%2Fimageserve%2F5bcf84b931358e5b43344465%2F416x416.jpg%3Fbackground%3D000000%26cropX1%3D1390%26cropX2%3D2922%26cropY1%3D440%26cropY2%3D1970,"Li Shufu is the chairman of Geely Automobile Holdings, one of China's largest automakers and one of the few not controlled by the state.",https://www.forbes.com/profile/li-shufu/?list=billionaires
,https://thumbor.forbes.com/thumbor/200x200/smart/filters:format(jpeg)/https%3A%2F%2Fspecials-images.forbesimg.com%2Fimageserve%2F5e759e31c7b02d000666c445%2F416x416.jpg%3Fbackground%3D000000%26cropX1%3D283%26cropX2%3D1696%26cropY1%3D1002%26cropY2%3D2414,"Emmanuel Besnier is the CEO and controlling shareholder of family-held Lactalis, one of the world's largest dairy firms with $20 billion in sales.",https://www.forbes.com/profile/emmanuel-besnier/?list=billionaires
,https://thumbor.forbes.com/thumbor/200x200/smart/filters:format(jpeg)/https%3A%2F%2Fspecials-images.forbesimg.com%2Fimageserve%2F5e759e31c7b02d000666c445%2F416x416.jpg%3Fbackground%3D000000%26cropX1%3D283%26cropX2%3D1696%26cropY1%3D1002%26cropY2%3D2414,"Emmanuel Besnier is the CEO and controlling shareholder of family-held Lactalis, one of the world's largest dairy firms with $20 billion in sales.",https://www.forbes.com/profile/emmanuel-besnier/?list=billionaires
,https://thumbor.forbes.com/thumbor/200x200/smart/filters:format(jpeg)/https%3A%2F%2Fspecials-images.forbesimg.com%2Fimageserve%2F5d8bd6eb22254b0008e17ce3%2F416x416.jpg%3Fbackground%3D000000%26cropX1%3D1114%26cropX2%3D1980%26cropY1%3D107%26cropY2%3D973,"Leonard Lauder spent three decades running his family's publicly traded cosmetics giant, Estée Lauder. ",https://www.forbes.com/profile/leonard-lauder/?list=billionaires
,https://thumbor.forbes.com/thumbor/200x200/smart/filters:format(jpeg)/https%3A%2F%2Fspecials-images.forbesimg.com%2Fimageserve%2F6063905ac98d8bbfdbce7e1c%2F416x416.jpg%3Fbackground%3D000000%26cropX1%3D40%26cropX2%3D2632%26cropY1%3D467%26cropY2%3D3058,Guillaume Pousaz founded Checkout.com in 2012 to solve the problem of online payment processing for shops and shoppers around the world.,https://www.forbes.com/profile/guillaume-pousaz/?list=billionaires
,https://thumbor.forbes.com/thumbor/200x200/smart/filters:format(jpeg)/https%3A%2F%2Fspecials-images.forbesimg.com%2Fimageserve%2F5c6db2974bbe6f0ec75418f0%2F416x416.jpg%3Fbackground%3D000000%26cropX1%3D124%26cropX2%3D491%26cropY1%3D0%26cropY2%3D367,"Iris Fontbona is the widow of Andrónico Luksic, who built a fortune in mining and beverages before dying of cancer in 2005. ",https://www.forbes.com/profile/iris-fontbona/?list=billionaires
,https://thumbor.forbes.com/thumbor/200x200/smart/filters:format(jpeg)/https%3A%2F%2Fspecials-images.forbesimg.com%2Fimageserve%2F605e22fe6df966b3fcbd3e15%2F416x416.jpg%3Fbackground%3D000000%26cropX1%3D0%26cropX2%3D1080%26cropY1%3D0%26cropY2%3D1080,"A former English teacher, Jack Ma cofounded Alibaba Group, one of the world's largest e-commerce businesses.",https://www.forbes.com/profile/jack-ma/?list=billionaires
,https://thumbor.forbes.com/thumbor/200x200/smart/filters:format(jpeg)/https%3A%2F%2Fspecials-images.forbesimg.com%2Fimageserve%2F5c70b46c4bbe6f79c5473f84%2F416x416.jpg%3Fbackground%3D000000%26cropX1%3D286%26cropX2%3D2548%26cropY1%3D78%26cropY2%3D2340,"Michael ""Bambang"" Hartono is the second richest person in Indonesia, just after his brother R. Budi Hartono.",https://www.forbes.com/profile/michael-hartono/?list=billionaires
"If you focus on your competition, you will never deliver anything truly innovative.",https://thumbor.forbes.com/thumbor/200x200/smart/filters:format(jpeg)/https%3A%2F%2Fspecials-images.forbesimg.com%2Fimageserve%2F5f4526a6f048a75b8e14e6b2%2F416x416.jpg%3Fbackground%3D000000%26cropX1%3D0%26cropX2%3D3235%26cropY1%3D381%26cropY2%3D3615,Eric Schmidt left the board of Google parent company Alphabet in June 2019 after 18 years; he stayed on as a technical advisor until February 2020.,https://www.forbes.com/profile/eric-schmidt/?list=billionaires
It's impossible to separate economics from managing money. Doing economic research makes me a better trader.,https://thumbor.forbes.com/thumbor/200x200/smart/filters:format(jpeg)/https%3A%2F%2Fspecials-images.forbesimg.com%2Fimageserve%2F5ac959f74bbe6f2310f1e05c%2F416x416.jpg%3Fbackground%3D000000%26cropX1%3D657%26cropX2%3D3206%26cropY1%3D80%26cropY2%3D2627,"Ray Dalio is the founder of the world's biggest hedge fund firm, Bridgewater Associates, which manages $154 billion.",https://www.forbes.com/profile/ray-dalio/?list=billionaires
We are absolutely a more profitable (and better) business because we have a mission beyond the sole pursuit of profits.,https://thumbor.forbes.com/thumbor/200x200/smart/filters:format(jpeg)/https%3A%2F%2Fspecials-images.forbesimg.com%2Fimageserve%2F5e444fcb112160000621ed4c%2F416x416.jpg%3Fbackground%3D000000%26cropX1%3D0%26cropX2%3D2000%26cropY1%3D307%26cropY2%3D2307,"Dan Gilbert cofounded what would become Quicken Loans, the largest mortgage lender in the U.S., in 1985 at 22 years old.",https://www.forbes.com/profile/daniel-gilbert/?list=billionaires
We are absolutely a more profitable (and better) business because we have a mission beyond the sole pursuit of profits.,https://thumbor.forbes.com/thumbor/200x200/smart/filters:format(jpeg)/https%3A%2F%2Fspecials-images.forbesimg.com%2Fimageserve%2F5e444fcb112160000621ed4c%2F416x416.jpg%3Fbackground%3D000000%26cropX1%3D0%26cropX2%3D2000%26cropY1%3D307%26cropY2%3D2307,"Dan Gilbert cofounded what would become Quicken Loans, the largest mortgage lender in the U.S., in 1985 at 22 years old.",https://www.forbes.com/profile/daniel-gilbert/?list=billionaires
,https://thumbor.forbes.com/thumbor/200x200/smart/filters:format(jpeg)/https%3A%2F%2Fspecials-images.forbesimg.com%2Fimageserve%2F5e8b632801879f000703e485%2F416x416.jpg%3Fbackground%3D000000%26cropX1%3D0%26cropX2%3D4500%26cropY1%3D833%26cropY2%3D5330,Masayoshi Son founded and runs mobile telecom and investment giant SoftBank Group. ,https://www.forbes.com/profile/masayoshi-son/?list=billionaires
"No matter how senior you get in an organization, no matter how well you're perceived to be doing, your job is never done.",https://thumbor.forbes.com/thumbor/200x200/smart/filters:format(jpeg)/https%3A%2F%2Fspecials-images.forbesimg.com%2Fimageserve%2F5f15ddd274642d00070464eb%2F416x416.jpg%3Fbackground%3D000000%26cropX1%3D62%26cropX2%3D1355%26cropY1%3D144%26cropY2%3D1437,"Abigail Johnson has served as CEO of Fidelity Investments since 2014, when she took over for her father, and has been chairman since 2016.",https://www.forbes.com/profile/abigail-johnson/?list=billionaires
"My outlook, energy, self-assurance and sense of social purpose were fashioned in the slightly mad meritocracy that is the newsroom, where you start each day with a blank canvas and relentlessly strive to capture as much original news as possible.",https://thumbor.forbes.com/thumbor/200x200/smart/filters:format(jpeg)/https%3A%2F%2Fspecials-images.forbesimg.com%2Fimageserve%2F6067bf2f800a3f1324d4c89c%2F416x416.jpg%3Fbackground%3D000000%26cropX1%3D0%26cropX2%3D1080%26cropY1%3D0%26cropY2%3D1080,"Murdoch controls a media empire that includes cable channel Fox News, The Times of London and The Wall Street Journal.",https://www.forbes.com/profile/rupert-murdoch/?list=billionaires
,https://thumbor.forbes.com/thumbor/200x200/smart/filters:format(jpeg)/https%3A%2F%2Fspecials-images.forbesimg.com%2Fimageserve%2Ff257c2f96ce1171be43e685e6d8f9fa3%2F416x416.jpg%3Fbackground%3D000000%26cropX1%3D124%26cropX2%3D725%26cropY1%3D92%26cropY2%3D693,"Stefan Quandt owns 23.6% of automaker BMW; his sister, Susanne Klatten, the richest woman in Germany, owns 19.1%.",https://www.forbes.com/profile/stefan-quandt/?list=billionaires
,https://thumbor.forbes.com/thumbor/200x200/smart/filters:format(jpeg)/https%3A%2F%2Fspecials-images.forbesimg.com%2Fimageserve%2Ff257c2f96ce1171be43e685e6d8f9fa3%2F416x416.jpg%3Fbackground%3D000000%26cropX1%3D124%26cropX2%3D725%26cropY1%3D92%26cropY2%3D693,"Stefan Quandt owns 23.6% of automaker BMW; his sister, Susanne Klatten, the richest woman in Germany, owns 19.1%.",https://www.forbes.com/profile/stefan-quandt/?list=billionaires
,https://thumbor.forbes.com/thumbor/200x200/smart/filters:format(jpeg)/https%3A%2F%2Fi.forbesimg.com%2Fmedia%2Flists%2Fpeople%2Fno-pic_416x416.jpg,"Huang Shilin is a former vice chairman of Contemporary Amperex Technology (CATL), one of China's largest battery suppliers for the electric vehicle industry.",https://www.forbes.com/profile/huang-shilin/?list=billionaires
,https://thumbor.forbes.com/thumbor/200x200/smart/filters:format(jpeg)/https%3A%2F%2Fspecials-images.forbesimg.com%2Fimageserve%2F5d8a5c6218444200084e6532%2F416x416.jpg%3Fbackground%3D000000%26cropX1%3D466%26cropX2%3D1132%26cropY1%3D297%26cropY2%3D962,"A digital trading pioneer, Thomas Peterffy chairs Interactive Brokers, which markets its specialized trading platform to sophisticated investors.",https://www.forbes.com/profile/thomas-peterffy/?list=billionaires
,https://thumbor.forbes.com/thumbor/200x200/smart/filters:format(jpeg)/https%3A%2F%2Fspecials-images.forbesimg.com%2Fimageserve%2F5d8a5c6218444200084e6532%2F416x416.jpg%3Fbackground%3D000000%26cropX1%3D466%26cropX2%3D1132%26cropY1%3D297%26cropY2%3D962,"A digital trading pioneer, Thomas Peterffy chairs Interactive Brokers, which markets its specialized trading platform to sophisticated investors.",https://www.forbes.com/profile/thomas-peterffy/?list=billionaires
,https://thumbor.forbes.com/thumbor/200x200/smart/filters:format(jpeg)/https%3A%2F%2Fspecials-images.forbesimg.com%2Fimageserve%2F6050f48ca1ab099ed6e290cc%2F416x416.jpg%3Fbackground%3D000000%26cropX1%3D0%26cropX2%3D800%26cropY1%3D0%26cropY2%3D800,"Pang Kang chairs Foshan Haitian Flavoring &amp; Food, one of China's biggest suppliers of soy sauce.",https://www.forbes.com/profile/pang-kang/?list=billionaires
,https://thumbor.forbes.com/thumbor/200x200/smart/filters:format(jpeg)/https%3A%2F%2Fspecials-images.forbesimg.com%2Fimageserve%2F5dc0d6ac5e338c00066239e2%2F416x416.jpg%3Fbackground%3D000000%26cropX1%3D2491%26cropX2%3D3773%26cropY1%3D847%26cropY2%3D2130,"Wang Chuanfu's BYD reigns as king of China's nascent electric vehicle market, which is the largest EV market in the world.",https://www.forbes.com/profile/wang-chuanfu/?list=billionaires
"Everything has its time: the time of becoming, the time of being and the time of passing away. My objective is to keep the company youthful, in a state of becoming.",https://thumbor.forbes.com/thumbor/200x200/smart/filters:format(jpeg)/https%3A%2F%2Fspecials-images.forbesimg.com%2Fimageserve%2F5e76350710380d0006fbadf8%2F416x416.jpg%3Fbackground%3D000000%26cropX1%3D2132%26cropX2%3D5568%26cropY1%3D0%26cropY2%3D3434,"Reinhold Wuerth entered his father's wholesale screw business in 1949, at age 14, as the company's second employee and first apprentice.",https://www.forbes.com/profile/reinhold-wuerth/?list=billionaires
"Everything has its time: the time of becoming, the time of being and the time of passing away. My objective is to keep the company youthful, in a state of becoming.",https://thumbor.forbes.com/thumbor/200x200/smart/filters:format(jpeg)/https%3A%2F%2Fspecials-images.forbesimg.com%2Fimageserve%2F5e76350710380d0006fbadf8%2F416x416.jpg%3Fbackground%3D000000%26cropX1%3D2132%26cropX2%3D5568%26cropY1%3D0%26cropY2%3D3434,"Reinhold Wuerth entered his father's wholesale screw business in 1949, at age 14, as the company's second employee and first apprentice.",https://www.forbes.com/profile/reinhold-wuerth/?list=billionaires
,https://thumbor.forbes.com/thumbor/200x200/smart/filters:format(jpeg)/https%3A%2F%2Fspecials-images.forbesimg.com%2Fimageserve%2F5a0b1b83a7ea436b47b558ba%2F416x416.jpg%3Fbackground%3D000000%26cropX1%3D1%26cropX2%3D600%26cropY1%3D3%26cropY2%3D602,"Yang Huiyan owns 57% of real estate developer Country Garden Holdings, a stake largely transferred to her by her father Yeung Kwok Keung in 2007.",https://www.forbes.com/profile/yang-huiyan/?list=billionaires
,https://thumbor.forbes.com/thumbor/200x200/smart/filters:format(jpeg)/https%3A%2F%2Fspecials-images.forbesimg.com%2Fimageserve%2F5e77914ec7b02d000666d900%2F416x416.jpg%3Fbackground%3D000000%26cropX1%3D825%26cropX2%3D3235%26cropY1%3D50%26cropY2%3D2459,"Vladimir Lisin is chairman of NLMK Group, a leading manufacturer of  steel products.",https://www.forbes.com/profile/vladimir-lisin/?list=billionaires
,https://thumbor.forbes.com/thumbor/200x200/smart/filters:format(jpeg)/https%3A%2F%2Fspecials-images.forbesimg.com%2Fimageserve%2F6050f48ca1ab099ed6e290cc%2F416x416.jpg%3Fbackground%3D000000%26cropX1%3D0%26cropX2%3D800%26cropY1%3D0%26cropY2%3D800,"Fan Hongwei chairs Hengli Petrochemical, a chemical fiber supplier.",https://www.forbes.com/profile/fan-hongwei/?list=billionaires
,https://thumbor.forbes.com/thumbor/200x200/smart/filters:format(jpeg)/https%3A%2F%2Fspecials-images.forbesimg.com%2Fimageserve%2F5e76907e10380d0006fbb485%2F416x416.jpg%3Fbackground%3D000000%26cropX1%3D207%26cropX2%3D1974%26cropY1%3D137%26cropY2%3D1904,"Lakshmi Mittal serves as chairman of $76.6 billion (revenue) ArcelorMittal, the world's largest steel and mining company by output.",https://www.forbes.com/profile/lakshmi-mittal/?list=billionaires
"You cannot afford a world with slavery, which literally takes someone and turns them into a machine.",https://thumbor.forbes.com/thumbor/200x200/smart/filters:format(jpeg)/https%3A%2F%2Fspecials-images.forbesimg.com%2Fimageserve%2F5e73f1b207adf00006db9ac8%2F416x416.jpg%3Fbackground%3D000000%26cropX1%3D451%26cropX2%3D3063%26cropY1%3D133%26cropY2%3D2747,"Forrest started his first mining company, Anaconda Nickel (now called Minara Resources), in 1994.",https://www.forbes.com/profile/andrew-forrest/?list=billionaires
,https://thumbor.forbes.com/thumbor/200x200/smart/filters:format(jpeg)/https%3A%2F%2Fspecials-images.forbesimg.com%2Fimageserve%2F6182ba8fd8d8f69e121c7a9b%2F416x416.jpg%3Fbackground%3D000000%26cropX1%3D66%26cropX2%3D652%26cropY1%3D266%26cropY2%3D853,"Jiang Rensheng chairs Shenzhen-listed vaccine firm Chongqing ZFSW Biological Products, known as Zhifei.",https://www.forbes.com/profile/jiang-rensheng/?list=billionaires
,https://thumbor.forbes.com/thumbor/200x200/smart/filters:format(jpeg)/https%3A%2F%2Fspecials-images.forbesimg.com%2Fimageserve%2F55f77874e4b0ffa7afe4940e%2F416x416.jpg%3Fbackground%3D000000%26cropX1%3D90%26cropX2%3D676%26cropY1%3D53%26cropY2%3D640,"Jindal Group, whose interests include steel, power, cement and infrastructure, is chaired by Savitri Jindal, widow of founder Om Prakash Jindal.",https://www.forbes.com/profile/savitri-jindal/?list=billionaires
,https://thumbor.forbes.com/thumbor/200x200/smart/filters:format(jpeg)/https%3A%2F%2Fspecials-images.forbesimg.com%2Fimageserve%2F6182bd42a164f1e8dbe9678e%2F416x416.jpg%3Fbackground%3D000000%26cropX1%3D281%26cropX2%3D1717%26cropY1%3D66%26cropY2%3D1502,Wang Wenyin is chairman of cable and copper supplier Amer International Group.,https://www.forbes.com/profile/wang-wenyin/?list=billionaires
